,dataset_name,model_name,mean_test_accuracy,exp_params,tot_experiment,x_type,edge_type
112,Cora,GNN,0.26,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
113,Cora,GNN,0.112,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
114,Cora,GNN,0.17,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
115,Cora,GNN,0.162,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
116,Cora,GNN,0.29,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
117,Cora,GNN,0.25,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
118,Cora,GNN,0.194,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
119,Cora,GNN,0.168,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
120,Cora,GNN,0.642,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
121,Cora,GNN,0.598,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
122,Cora,GNN,0.54,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
123,Cora,GNN,0.51,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
124,Cora,GNN,0.136,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
125,Cora,GNN,0.13,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
126,Cora,GNN,0.138,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
127,Cora,GNN,0.118,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
128,Cora,GNN,0.166,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
129,Cora,GNN,0.168,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
130,Cora,GNN,0.216,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
131,Cora,GNN,0.138,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
132,Cora,GNN,0.344,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
133,Cora,GNN,0.536,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
134,Cora,GNN,0.696,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
135,Cora,GNN,0.546,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
136,Cora,GNN,0.28,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
137,Cora,GNN,0.12,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
138,Cora,GNN,0.106,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
139,Cora,GNN,0.106,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
140,Cora,GNN,0.224,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
141,Cora,GNN,0.164,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
142,Cora,GNN,0.242,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
143,Cora,GNN,0.198,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
144,Cora,GNN,0.178,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
145,Cora,GNN,0.176,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
146,Cora,GNN,0.17,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
147,Cora,GNN,0.182,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
148,Cora,GNN,0.236,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
149,Cora,GNN,0.136,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
150,Cora,GNN,0.138,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
151,Cora,GNN,0.154,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
152,Cora,GNN,0.124,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
153,Cora,GNN,0.166,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
154,Cora,GNN,0.146,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
155,Cora,GNN,0.138,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
156,Cora,GNN,0.36,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
157,Cora,GNN,0.312,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
158,Cora,GNN,0.354,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
159,Cora,GNN,0.358,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
160,Cora,GNN,0.212,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
161,Cora,GNN,0.098,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
162,Cora,GNN,0.184,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
163,Cora,GNN,0.286,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
164,Cora,GNN,0.234,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
165,Cora,GNN,0.222,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
166,Cora,GNN,0.2,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
167,Cora,GNN,0.118,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
168,Cora,GNN,0.31,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
169,Cora,GNN,0.222,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
170,Cora,GNN,0.444,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
171,Cora,GNN,0.35,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
172,Cora,GNN,0.128,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
173,Cora,GNN,0.142,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
174,Cora,GNN,0.206,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
175,Cora,GNN,0.214,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
176,Cora,GNN,0.168,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
177,Cora,GNN,0.144,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
178,Cora,GNN,0.194,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
179,Cora,GNN,0.216,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
180,Cora,GNN,0.542,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
181,Cora,GNN,0.508,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
182,Cora,GNN,0.524,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
183,Cora,GNN,0.448,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
184,Cora,GNN,0.156,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
185,Cora,GNN,0.154,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
186,Cora,GNN,0.178,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
187,Cora,GNN,0.104,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
188,Cora,GNN,0.198,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
189,Cora,GNN,0.13,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
190,Cora,GNN,0.188,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
191,Cora,GNN,0.264,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
192,Cora,GNN,0.55,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
193,Cora,GNN,0.438,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
194,Cora,GNN,0.568,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
195,Cora,GNN,0.486,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
196,Cora,GNN,0.296,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
197,Cora,GNN,0.14,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
198,Cora,GNN,0.126,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
199,Cora,GNN,0.124,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
200,Cora,GNN,0.228,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
201,Cora,GNN,0.206,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
202,Cora,GNN,0.17,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
203,Cora,GNN,0.132,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
204,Cora,GNN,0.606,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
205,Cora,GNN,0.66,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
206,Cora,GNN,0.722,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
207,Cora,GNN,0.542,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
208,Cora,GNN,0.11,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
209,Cora,GNN,0.162,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
210,Cora,GNN,0.274,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
211,Cora,GNN,0.126,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
212,Cora,GNN,0.172,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
213,Cora,GNN,0.16,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
214,Cora,GNN,0.154,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
215,Cora,GNN,0.102,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 2, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
216,Cora,GNN,0.22,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
217,Cora,GNN,0.134,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
218,Cora,GNN,0.24,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
219,Cora,GNN,0.156,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
220,Cora,GNN,0.204,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
221,Cora,GNN,0.158,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
222,Cora,GNN,0.124,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
223,Cora,GNN,0.15,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
224,Cora,GNN,0.132,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
225,Cora,GNN,0.142,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
