,dataset_name,model_name,mean_test_accuracy,exp_params,tot_experiment,x_type
380,Cora,GNN,0.22880000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
381,Cora,GNN,0.20259999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
382,Cora,GNN,0.27240000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
383,Cora,GNN,0.19040000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
384,Cora,GNN,0.11540000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
385,Cora,GNN,0.131,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
386,Cora,GNN,0.1444,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
387,Cora,GNN,0.17760000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
388,Cora,GNN,0.1406,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
389,Cora,GNN,0.1308,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
390,Cora,GNN,0.11140000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
391,Cora,GNN,0.14020000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
392,Cora,GNN,0.11920000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
393,Cora,GNN,0.11900000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
394,Cora,GNN,0.12999999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
395,Cora,GNN,0.13920000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
396,Cora,GNN,0.1216,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
397,Cora,GNN,0.12400000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
398,Cora,GNN,0.1356,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
399,Cora,GNN,0.11499999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
400,Cora,GNN,0.1206,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
401,Cora,GNN,0.14220000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
402,Cora,GNN,0.18119999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
403,Cora,GNN,0.16519999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
404,Cora,GNN,0.22080000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
405,Cora,GNN,0.20580000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
406,Cora,GNN,0.2088,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
407,Cora,GNN,0.22100000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
408,Cora,GNN,0.15699999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
409,Cora,GNN,0.1252,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
410,Cora,GNN,0.11240000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
411,Cora,GNN,0.146,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
412,Cora,GNN,0.1558,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
413,Cora,GNN,0.182,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
414,Cora,GNN,0.12440000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
415,Cora,GNN,0.1984,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
416,Cora,GNN,0.1286,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
417,Cora,GNN,0.183,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
418,Cora,GNN,0.12279999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
419,Cora,GNN,0.13540000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
420,Cora,GNN,0.1638,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
421,Cora,GNN,0.13840000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
422,Cora,GNN,0.1472,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
423,Cora,GNN,0.1246,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
424,Cora,GNN,0.11100000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
425,Cora,GNN,0.14120000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
426,Cora,GNN,0.11159999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
427,Cora,GNN,0.1264,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
428,Cora,GNN,0.19140000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
429,Cora,GNN,0.2024,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
430,Cora,GNN,0.1916,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
431,Cora,GNN,0.16260000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
432,Cora,GNN,0.1742,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
433,Cora,GNN,0.1416,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
434,Cora,GNN,0.1524,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
435,Cora,GNN,0.1566,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
436,Cora,GNN,0.1824,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
437,Cora,GNN,0.14240000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
438,Cora,GNN,0.15499999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
439,Cora,GNN,0.1774,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
440,Cora,GNN,0.2542,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
441,Cora,GNN,0.19840000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
442,Cora,GNN,0.18120000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
443,Cora,GNN,0.18179999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
444,Cora,GNN,0.21739999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
445,Cora,GNN,0.24159999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
446,Cora,GNN,0.2254,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
447,Cora,GNN,0.21879999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
448,Cora,GNN,0.307,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
449,Cora,GNN,0.30479999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
450,Cora,GNN,0.2874,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
451,Cora,GNN,0.3314,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
452,Cora,GNN,0.4434,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
453,Cora,GNN,0.45999999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
454,Cora,GNN,0.4746,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
455,Cora,GNN,0.46799999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
456,Cora,GNN,0.17099999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
457,Cora,GNN,0.16840000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
458,Cora,GNN,0.1484,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
459,Cora,GNN,0.11640000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
460,Cora,GNN,0.1498,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
461,Cora,GNN,0.1396,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
462,Cora,GNN,0.14079999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
463,Cora,GNN,0.1546,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
464,Cora,GNN,0.18159999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
465,Cora,GNN,0.15219999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
466,Cora,GNN,0.11960000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
467,Cora,GNN,0.183,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
468,Cora,GNN,0.251,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
469,Cora,GNN,0.251,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
470,Cora,GNN,0.221,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
471,Cora,GNN,0.2076,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
472,Cora,GNN,0.3198,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
473,Cora,GNN,0.3432,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
474,Cora,GNN,0.33,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
475,Cora,GNN,0.3164,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
476,Cora,GNN,0.4364,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
477,Cora,GNN,0.48419999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
478,Cora,GNN,0.4686,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
479,Cora,GNN,0.5198,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
480,Cora,GNN,0.173,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
481,Cora,GNN,0.15100000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
482,Cora,GNN,0.12179999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
483,Cora,GNN,0.1182,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
484,Cora,GNN,0.18980000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
485,Cora,GNN,0.1552,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
486,Cora,GNN,0.1888,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
487,Cora,GNN,0.17880000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
488,Cora,GNN,0.1532,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
489,Cora,GNN,0.1712,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
490,Cora,GNN,0.21479999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
491,Cora,GNN,0.20339999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
492,Cora,GNN,0.24459999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
493,Cora,GNN,0.2852,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
494,Cora,GNN,0.26839999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
495,Cora,GNN,0.28440000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
496,Cora,GNN,0.32839999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
497,Cora,GNN,0.32,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
498,Cora,GNN,0.314,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
499,Cora,GNN,0.3508,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
500,Cora,GNN,0.45919999999999994,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
501,Cora,GNN,0.47840000000000005,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
502,Cora,GNN,0.46560000000000007,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
